File Name,Input Field Name,Type & Description,Property field status,Data Type,Default,Valid value range,Cyber field status,Liability field status,Marine Cargo field status,version_number
Loc,ContentsWindVuln,Contents relative vulnerability to windstorm or tornado,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,ContentsFloodVuln,Contents relative vulnerability to flood,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,ContentsQuakeVuln,Contents relative vulnerability to earthquake,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,SmallDebris,Code that identifies whether small debris are present within 200 meters of the structure,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,FloorsOccupied,"Number of floors in the building that are occupied (separated by semi-colons). Each floor occupied is separated by a semi-colon. Ranges are not accepted. 0 = ground floor, -1 = first level of basement, -2 = second level of basement; 1 = first floor, 2 = second floor, etc.",O,varchar(255),,,n/a,n/a,n/a,2.2.0
Loc,FloodDefenseHeight,Height of any site specific flood defenses protecting the property with respect to local ground elevation (NOT to datum).,O,float,-999,"[-999,)",n/a,n/a,n/a,2.2.0
Loc,FloodDefenseHeightUnit,Code for the unit of measure used to express the FloodDefenseHeight,O,tinyint,1,,n/a,n/a,n/a,2.2.0
Loc,FloodDebrisResilience,Shows if building is vulnerable to floating debris,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,BaseFloodElevation,Water surface elevation (relative to datum - this is NOT a flood depth) corresponding to a flood having a 1% probability of being equaled or exceeded in a given year. A value of -999 for this field represents unknown/default.,O,float,-999,"[-999,-999], [0,1]",n/a,n/a,n/a,2.2.0
Loc,BaseFloodElevationUnit,Code for the unit of measure used to express the BaseFloodElevation,O,tinyint,1,,n/a,n/a,n/a,2.2.0
Loc,BuildingHeight,Total height of the structure,O,float,-999,"[-999,)",n/a,n/a,n/a,2.2.0
Loc,BuildingHeightUnit,Units of the BuildingHeight,O,tinyint,1,,n/a,n/a,n/a,2.2.0
Loc,BuildingValuation,Field for third party valuation data,O,varchar(20),,,n/a,n/a,n/a,2.2.0
Loc,TreeExposure,Secondary modifier coding density of trees adjacent to structure,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,Chimney,"Code that indicates if the structure has a chimney and, if so, the height of the chimney",O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,BuildingType,"Building type (e.g. detached, terraced, etc)",O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,Packaging,Describes the susceptibility of the packaging of a risk to the peril,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,Protection,Describes the level of protection from the specific peril,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,SalvageProtection,The salvage potential of a particular product,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,ValuablesStorage,Where the specie element is stored,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,DaysHeld,Number of days cargo is kept at port or the duration of an exhibition. Values between 0 to 1825 (up to 5 years). Default = 365.,O,smallint,365,"[0,1825]",n/a,n/a,n/a,2.2.0
Loc,BrickVeneer,Code that represents the percentage of external walls that consist of brick veneer.,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,FEMACompliance,Indicates whether the building is in compliance with the FEMA flood zone requirements in both design and construction,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,CustomFloodSOP,"Standard of flood protection return period; values from 0-10,000",O,tinyint,0,"[0,10000]",n/a,n/a,n/a,2.2.0
Loc,CustomFloodZone,User-defined flood zone,O,varchar(20),,,n/a,n/a,n/a,2.2.0
Loc,MultiStoryHall,Code that indicates if the building has a multi-story hall,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,BuildingExteriorOpening,Code that represents the percentage of exterior walls that are open (i.e. have windows or doors),O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,ServiceEquipmentProtection,Code that indicates whether the service equipment is protected from flood,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,TallOneStory,"The height of the taller than usual one-story building (e.g. gymnasium, auditorium, church, etc.)",O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,TerrainRoughness,Terrain conditions around the building.,O,tinyint,0,,n/a,n/a,n/a,2.2.0
Loc,NumberOfOccupants,Number of Occupants,O,int,,"[1,)",n/a,n/a,n/a,2.2.0
Loc,Payroll,Total payroll,O,int,,"[1,)",n/a,n/a,n/a,2.2.0
ReinsInfo,ReinsNumber,Reinsurance number,R,int,,"[1,)",n/a,n/a,n/a,2.2.0
ReinsInfo,ReinsName,Reinsurance name,O,varchar(30),,,n/a,n/a,n/a,2.2.0
ReinsInfo,ReinsLayerNumber,Reinsurance layer for information / ordering purposes,O,int,,"[1,)",n/a,n/a,n/a,2.2.0
ReinsInfo,ReinsPeril,Perils for reinsurance financial terms,R,varchar(250),,,n/a,n/a,n/a,2.2.0
ReinsInfo,ReinsInceptionDate,Reinsurance inception date - in ISO 8601 format: YYYY-MM-DD,O,smalldatetime,,,n/a,n/a,n/a,2.2.0
ReinsInfo,ReinsExpiryDate,Reinsurance expiry date - in ISO 8601 format: YYYY-MM-DD,O,smalldatetime,,,n/a,n/a,n/a,2.2.0
ReinsInfo,CededPercent,Reinsurance ceded percentage. Used mainly in surplus treaties. Applies before other reinsurance terms. Values between 0 to 1 (e.g. 12% entered as 0.12),O,float,1,"[0,1]",n/a,n/a,n/a,2.2.0
ReinsInfo,RiskLimit,Reinsurance per-risk limit,O,float,0,"[0,)",n/a,n/a,n/a,2.2.0
ReinsInfo,RiskAttachment,Reinsurance per-risk attachment point,O,float,0,"[0,)",n/a,n/a,n/a,2.2.0
ReinsInfo,OccLimit,Reinsurance occurrence limit,O,float,0,"[0,)",n/a,n/a,n/a,2.2.0
ReinsInfo,OccAttachment,Reinsurance per occurrence attachment,O,float,0,"[0,)",n/a,n/a,n/a,2.2.0
ReinsInfo,OccFranchiseDed,Reinsurance franchise deductible,O,float,0,"[0,)",n/a,n/a,n/a,2.2.0
ReinsInfo,OccReverseFranchise,"Reinsurance reverse franchise - a value of loss that, if exceeded, results in no payment being made for this event from the reinsurer to insurer.",O,float,0,"[0,)",n/a,n/a,n/a,2.2.0
ReinsInfo,AggLimit,Maximum amount payable under this treaty during the AggPeriod,O,float,0,"[0,)",n/a,n/a,n/a,2.2.0
ReinsInfo,AggAttachment,The aggregate monetary amount during a given AggPeriod that the resinured retains under this treaty,O,float,0,"[0,)",n/a,n/a,n/a,2.2.0
ReinsInfo,AggPeriod,Aggregate period associated with the aggregate limits and attachments (in days). Default value = 365 (1 year),O,float,365,"[0,3650]",n/a,n/a,n/a,2.2.0
ReinsInfo,PlacedPercent,Percentage of the limit that has been placed in the reinsurance market. The main percentage used for reinsurance treaties other than surplus. Applies after other reinsurance terms. Values between 0 to 1 (e.g. 12% entered as 0.12),R,float,,"[0,1]",n/a,n/a,n/a,2.2.0
ReinsInfo,ReinsCurrency,Reinsurance currency,R,char(3),,,n/a,n/a,n/a,2.2.0
ReinsInfo,InuringPriority,Reinsurance inuring priority capturing the order in which reinsurance contracts apply. Treaties with lower number inuring priorities apply first.,R,tinyint,,"[1,)",n/a,n/a,n/a,2.2.0
ReinsInfo,ReinsType,Type of reinsurance contract,R,varchar(3),,,n/a,n/a,n/a,2.2.0
ReinsInfo,AttachmentBasis,Reinsurance attachment basis,O,char(2),('LO'),,n/a,n/a,n/a,2.2.0
ReinsInfo,Reinstatement,Number of reinstatements,O,tinyint,,"[0,)",n/a,n/a,n/a,2.2.0
ReinsInfo,ReinstatementCharge,"Reinstatement charge as %; semi-colon separated if different for each reinstatement (e.g. 1-free, 2-50%, 3-100% should be entered as: 0;0.5;1). If all reinstatements are the same, then just one number is sufficient (e.g. 3 reinstatements at 100% should be entered as 1)",O,varchar(50),,,n/a,n/a,n/a,2.2.0
ReinsInfo,ReinsPremium,Reinsurance premium,O,float,0,"[0,)",n/a,n/a,n/a,2.2.0
ReinsInfo,DeemedPercentPlaced,"Deemed percent placed, used to represent notional contracts or any part of the contract being notional. For fully notional contracts, enter 1 (i.e. 100%). For partially placed contracts, enter any value between 0 and 1. For real contracts, enter 0.",O,float,0,"[0,1]",n/a,n/a,n/a,2.2.0
ReinsInfo,ReinsFXrate,Reinsurance exchange rate (as the contractual reinsurance rate can be different from the actual exchange rates used for policies and locations),O,float,1,"[0,)",n/a,n/a,n/a,2.2.0
ReinsInfo,TreatyShare,The percentage of a treaty that a given reinsurer may write. Values between 0 to 1 (e.g. 12% entered as 0.12).,O,float,1,"[0,1]",n/a,n/a,n/a,2.2.0
ReinsInfo,UseReinsDates,A flag to indicate if reinsurance contract dates or  policy inception / expiry dates are to be considered when calculating losses (Y) or ignored (N).,O,char(1),N,,n/a,n/a,n/a,2.2.0
ReinsScope,ReinsNumber,Reinsurance number to link with ReinsInfo file,R,int,,"[1,)",n/a,n/a,n/a,2.2.0
ReinsScope,PortNumber,Portfolio number: used for defining treaty scope in the reinsurance scope file,CR,varchar(20),,,n/a,n/a,n/a,2.2.0
ReinsScope,AccNumber,Account number:  used for defining treaty scope in the reinsurance scope file,CR,nvarchar(40),,,n/a,n/a,n/a,2.2.0
ReinsScope,PolNumber,Policy number:  used for defining treaty scope in the reinsurance scope file,CR,varchar(20),,,n/a,n/a,n/a,2.2.0
ReinsScope,LocGroup,Location group name:  used for defining treaty scope in the reinsurance scope file,CR,nvarchar(20),,,n/a,n/a,n/a,2.2.0
ReinsScope,LocNumber,Location number:  used for defining treaty scope in the reinsurance scope file,CR,nvarchar(20),,,n/a,n/a,n/a,2.2.0
ReinsScope,CedantName,Cedant name:  used for defining treaty scope in the reinsurance scope file,CR,varchar(40),,,n/a,n/a,n/a,2.2.0
ReinsScope,ProducerName,Producer name:  used for defining treaty scope in the reinsurance scope file,CR,varchar(40),,,n/a,n/a,n/a,2.2.0
ReinsScope,LOB,Line of business:  used for defining treaty scope in the reinsurance scope file,CR,varchar(20),,,n/a,n/a,n/a,2.2.0
ReinsScope,CountryCode,Country code: used for defining treaty scope in the reinsurance scope file,O,char(2),,,n/a,n/a,n/a,2.2.0
ReinsScope,ReinsTag,Reinsurance tag: user defined field to for defining treaty scope in the reinsurance scope file,CR,varchar(20),,,n/a,n/a,n/a,2.2.0
ReinsScope,CededPercent,"Ceded percentage (for 12%, enter 0.12). Within the reinsurance scope file, CededPercent should only be entered for surplus share treaties.",CR,float,1,"[0,1]",n/a,n/a,n/a,2.2.0
ReinsInfo,RiskLevel,Code to indicate the definition of 'risk' for the per-risk terms in this particular treaty (or portion of the treaty),R,char(3),,,n/a,n/a,n/a,2.2.0
Loc,StaticMotorVehicle,Identifies whether a risk is static or dynamic (moves from location to location),O,tinyint,0,"[0,1]",n/a,n/a,n/a,2.2.0
Acc,CondClass,Flags whether a condition is a policy restriction,O,tinyint,0,"[0,1]",n/a,n/a,n/a,2.2.0
Acc; Loc,CondTag,Identifies a group of locations which are subject to one or more conditions.,CR,varchar(20),,,n/a,n/a,n/a,2.2.0
Acc; Loc; ReinsInfo; ReinsScope,OEDVersion,The OED schema version of the file,O,varchar(10),latest version,,n/a,n/a,n/a,2.2.0
Loc,IsAggregate,Agggrated Data based on NumberOfBuildings field,O,tinyint,0,"[0,1]",n/a,n/a,n/a,2.2.0
Loc,OccupantPeriod,Period/time of day/season for 'NumberOfOccupants',O,tinyint,0,"[0,8]",n/a,n/a,n/a,2.2.0
Acc; Loc,PortNumber,Portfolio number,R,varchar(20),,,n/a,n/a,n/a,2.3.0
Acc,PortName,Portfolio name,O,varchar(40),,,n/a,n/a,n/a,2.3.0
Acc,PortNotes,"Portfolio notes, longer description than allowed in portfolio name",O,varchar(200),,,n/a,n/a,n/a,2.3.0
Acc; Loc,AccNumber,Account number,R,nvarchar(40),,,n/a,n/a,n/a,2.3.0
Acc,AccName,Account name,O,nvarchar(100),,,n/a,n/a,n/a,2.3.0
Acc,AccGroup,"Account group, could use to group multiple accounts (e.g. for binders)",O,varchar(40),,,n/a,n/a,n/a,2.3.0
Acc,AccStatus,"Account status. Aside from predefined values, you can use other single character values for user specific purposes",O,char(1),,,n/a,n/a,n/a,2.3.0
Acc,ExpiringAccNumber,Expiring account number,O,nvarchar(40),,,n/a,n/a,n/a,2.3.0
Acc,CedantName,Cedant name (defined at account level),O,varchar(40),,,n/a,n/a,n/a,2.3.0
Acc,AccCurrency,Account currency,R,char(3),,,n/a,n/a,n/a,2.3.0
Acc,AccUserDef1,Account user defined field 1,O,varchar(20),,,n/a,n/a,n/a,2.3.0
Acc,AccUserDef2,Account user defined field 2,O,varchar(20),,,n/a,n/a,n/a,2.3.0
Acc,AccUserDef3,Account user defined field 3,O,varchar(20),,,n/a,n/a,n/a,2.3.0
Acc,AccUserDef4,Account user defined field 4,O,varchar(20),,,n/a,n/a,n/a,2.3.0
Acc,AccUserDef5,Account user defined field 5,O,varchar(20),,,n/a,n/a,n/a,2.3.0
Acc,FlexiAccZZZ,Flexible field that is stored in FlexiAcc table in ModifierName = ZZZ,O,varchar(40),,,n/a,n/a,n/a,2.3.0
Acc,AccPeril,Perils for account financial terms,CR,varchar(250),,,n/a,n/a,n/a,2.3.0
Acc,AccDedCode1Building,Account building deductible code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccDedType1Building,Account building deductible type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccDed1Building,Account building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccMinDed1Building,Account minimum building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccMaxDed1Building,Account maximum building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccDedCode2Other,Account other building deductible code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccDedType2Other,Account other building deductible type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccDed2Other,Account other building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccMinDed2Other,Account minimum other building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccMaxDed2Other,Account maximum other building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccDedCode3Contents,Account contents deductible code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccDedType3Contents,Account contents deductible type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccDed3Contents,Account contents deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccMinDed3Contents,Account minimum contents deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccMaxDed3Contents,Account maximum contents deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccDedCode4BI,Account BI deductible code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccDedType4BI,Account BI deductible type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccDed4BI,Account BI deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccMinDed4BI,Account minimum BI deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccMaxDed4BI,Account maximum BI deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccDedCode5PD,Account PD deductible code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccDedType5PD,Account PD deductible type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccDed5PD,Account PD deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccMinDed5PD,Account minimum PD deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccMaxDed5PD,Account maximum PD deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccDedCode6All,Account blanket deductible code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccDedType6All,Account blanket deductible type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccDed6All,Account blanket deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccMinDed6All,Account minimum blanket deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccMaxDed6All,Account maximum blanket deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccLimitCode1Building,Account building limit code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccLimitType1Building,Account building limit type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccLimit1Building,Account building limit,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccLimitCode2Other,Account other building limit code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccLimitType2Other,Account other building limit type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccLimit2Other,Account other building limit,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccLimitCode3Contents,Account contents limit code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccLimitType3Contents,Account contents limit type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccLimit3Contents,Account contents limit,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccLimitCode4BI,Account BI limit code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccLimitType4BI,Account BI limit type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccLimit4BI,Account BI limit,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccLimitCode5PD,Account PD limit code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccLimitType5PD,Account PD limit type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccLimit5PD,Account PD limit,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,AccLimitCode6All,Account blanket limit code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccLimitType6All,Account blanket limit type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,AccLimit6All,Account blanket limit,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolNumber,Policy layer number,R,varchar(20),,,n/a,n/a,n/a,2.3.0
Acc,PolStatus,"Policy layer status. Aside from predefined values, other single character values for user specific purposes can be used.",O,char(1),,,n/a,n/a,n/a,2.3.0
Acc,PolInceptionDate,Policy inception date - in ISO 8601 format: YYYY-MM-DD,O,smalldatetime,,,n/a,n/a,n/a,2.3.0
Acc,PolExpiryDate,Policy expiry date - in ISO 8601 format: YYYY-MM-DD,O,smalldatetime,,,n/a,n/a,n/a,2.3.0
Acc,ProducerName,Producer name (defined at policy level),O,varchar(40),,,n/a,n/a,n/a,2.3.0
Acc,Underwriter,Underwriter name,O,varchar(40),,,n/a,n/a,n/a,2.3.0
Acc,BranchName,Branch name,O,varchar(20),,,n/a,n/a,n/a,2.3.0
Acc,LOB,Line of business (defined at policy level),O,varchar(20),,,n/a,n/a,n/a,2.3.0
Acc,ExpiringPolNumber,Expiring policy number,O,varchar(20),,,n/a,n/a,n/a,2.3.0
Acc,PolPerilsCovered,Policy perils covered,R,varchar(250),,,n/a,n/a,n/a,2.3.0
Acc,PolGrossPremium,Policy gross premium,O,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolTax,Policy insurance tax amount,O,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolBrokerage,Policy brokerage amount,O,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolNetPremium,Policy net premium,O,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,LayerNumber,Layer number,O,int,1,"[1,)",n/a,n/a,n/a,2.3.0
Acc,LayerParticipation,Insurance company share of the policy layer. Values between 0 to 1 (e.g. 12% entered as 0.12),O,float,1,"[0,1]",n/a,n/a,n/a,2.3.0
Acc,LayerLimit,Policy layer limit (always treated as amount),O,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,LayerAttachment,Policy layer attachment point (always treated as amount),O,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,HoursClause,"For perils with an inherent event duration, the insurance contract may contain an hours clause that limits the time in which claims can be added up and assigned to one event",O,int,,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolPeril,Perils for policy financial terms,CR,varchar(250),,,n/a,n/a,n/a,2.3.0
Acc,PolDedCode1Building,Policy building deductible code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,PolDedType1Building,Policy building deductible type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,PolDed1Building,Policy building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolMinDed1Building,Policy minimum building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolMaxDed1Building,Policy maximum building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolDedCode2Other,Policy other building deductible code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,PolDedType2Other,Policy other building deductible type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,PolDed2Other,Policy other building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolMinDed2Other,Policy minimum other building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolMaxDed2Other,Policy maximum other building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolDedCode3Contents,Policy contents deductible code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,PolDedType3Contents,Policy contents deductible type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,PolDed3Contents,Policy contents deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolMinDed3Contents,Policy minimum contents deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolMaxDed3Contents,Policy maximum contents deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolDedCode4BI,Policy BI deductible code,O,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,PolDedType4BI,Policy BI deductible type,CR,tinyint,0,,n/a,n/a,n/a,2.3.0
Acc,PolDed4BI,Policy BI deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolMinDed4BI,Policy minimum BI deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
Acc,PolMaxDed4BI,Policy maximum BI deductible,CR,float,0,"[0,)",n/a,n/a,n/a,2.3.0
